path,ContentDescription,QualityPerspective,Keyword,dmos
gblur/img59.bmp,Two brown dog plush toys and three yellow bear plush toys hang on a carnival game structure against a gray sky.,"The image shows plush toys, a carnival game sign, and a net with soft focus and a cloudy sky backdrop.",plush,41.65138653194293
gblur/img60.bmp,Motocross riders sit on colorful dirt bikes at a dirt track starting line.,"The image shows clear details of motocross riders, colorful dirt bikes, and a dirt track background.",Motocross,22.234477454208136
gblur/img61.bmp,"A woman wears a red hat, a red scarf, and a black - white necklace in front of pink curtains.","The image has clear details, vivid colors, and sharp focus.",Woman,27.75871955510981
gblur/img62.bmp,The image shows several colorful traditional houses with sloped roofs and a hilly backdrop.,"The image has clear details, vivid colors, and distinct architectural elements of the houses.",Houses,33.33511312508796
gblur/img63.bmp,A vintage airplane with a yellow nose and black - and - white wings sits on grass.,"The image has clear details, vivid colors and a grassy field with other planes.",Airplane,20.809235573080496
gblur/img64.bmp,"A woman in a long dark dress and layered white necklaces poses beside a rusty metal sculpture in a grassy, leafy outdoor area.","The image shows a woman in a dark dress, with clear details of the rusty metal sculpture, green grass, and distinct textures of the dress and necklaces.",Woman,37.84717528669362
gblur/img65.bmp,"The image shows a highway with vehicles, colorful flowers in the foreground, and city buildings in the background.","The image displays a highway, colorful flowers, and city buildings with clear details and vivid colors.",Highway,40.281254491939656
gblur/img66.bmp,"The image shows a city with a domed building, a columned building, green trees, and a blue sky with white clouds.","The image has visible architectural buildings, green trees, a paved street, and a sky with white clouds.",Capitol,55.06486273195787
gblur/img67.bmp,"A person in light clothes and a hat sits on a white bucket, fishing on a wooden dock beside a wide river with a large bridge and cloudy sky.","The image shows a person fishing, a wooden dock, a wide river, a large bridge, and a cloudy sky with clear details and natural colors.",Fishing,24.513675278705417
gblur/img68.bmp,A woman in a long black dress poses beside a rusty metal sculpture with green foliage in the background.,"The image depicts a woman in a dark dress, a rusty metal sculpture, green foliage, and a black metal structure with distinguishable textures.",Woman,60.0259719900808
gblur/img69.bmp,"Two colorful parrots (one red, one yellow-and-blue) stand near green foliage.","The image has soft focus, vivid subject colors, and green background elements.",Parrots,72.81132894521068
gblur/img70.bmp,"Five colorful (yellow, orange, green, pink, blue) smiley - faced hats hang on a beige wall against a cloudy sky.","The image has vivid colors, soft focus, and visible hat shadows on the wall.",Hats,69.15498279346312
gblur/img71.bmp,"A rushing river flows through a rocky, green valley with dense trees and snow - capped mountains in the distance.","The image shows a rushing river, detailed rocky banks, lush greenery, and snow - capped mountains with natural colors and clear textures.",River,22.501125265298416
gblur/img72.bmp,Several colorful sailboats with people sail on wavy water under a cloudy sky.,"The image has multiple sailboats with vibrant sails, people in bright clothing, rippled water, and a cloudy sky with soft tones.",Sailboats,45.72421426233743
gblur/img73.bmp,"The image shows several colorful, traditional houses standing in a row against a hilly, tree-lined backdrop.","The image has distinct house structures, vibrant colors and a softly blurred natural backdrop.",Houses,56.17541354782445
gblur/img74.bmp,A small sailboat named ZENTIME floats on turquoise ocean water near a tree - lined shore.,"The image has clear details, vibrant turquoise water, and a distinct sailboat with legible text.",Sailboat,39.71115995972173
gblur/img75.bmp,"The image shows a white lighthouse, red - roofed houses, and rocky coast beside blue ocean with white clouds in the sky.","The image has clear details, natural colors, and visible textures of rocks, buildings, and ocean waves.",lighthouse,41.05616826836822
gblur/img76.bmp,A small white boat is tied to a rusty wooden pier in turquoise ocean water.,"The image has high clarity, vivid colors, and clear details of a boat, pier, and water.",boat,39.24460142981521
gblur/img77.bmp,"A person painted white, wearing a golden crown and white cloth, holds a golden ball.","The image has clear details, vivid white and golden colors, and visible textures.",statue,39.57008513087928
gblur/img78.bmp,A person sits on a wooden dock by a wide river with a large bridge in the background.,"The image features a person, a wooden dock, a wide river, and a large bridge with calm water and a cloudy sky.",Fishing,62.410386140190816
gblur/img79.bmp,Several sailboats with numbered white sails carry people as they sail on wavy blue water.,"The image shows sailboats with distinct numbered sails, visible people in colorful jackets, and wavy water with noticeable whitecaps.",Sailboats,37.43657777600951
gblur/img80.bmp,"The image depicts a red-and-white building with a stone walkway, surrounded by green shrubs, a white bush, and leafy trees.","The image has legible text on the building, distinct greenery, and a clear stone walkway with natural lighting.",building,40.97080069172527
gblur/img81.bmp,"A decorated house with artistic murals, green shutters, and red roof stands near lush trees and mountainous landscape.","The image has visible murals, distinct architectural details, and a natural scenic background.",House,44.616159557027885
gblur/img82.bmp,"A woman wears a red hat, a beaded necklace, and smiles in front of pink curtains.","The image has clear details, vibrant red, and soft pink tones.",Woman,23.14163087157064
gblur/img83.bmp,"The image shows a cemetery with a black fence, a brick pillar, signs, gray tombstones, green grass, and bare trees.","The image has low clarity, visible signs, a brick pillar, tombstones, green grass, and bare trees with natural colors.",Cemetery,60.09726608656661
gblur/img84.bmp,Several colorful sailboats carry people on rippled water under a cloudy sky.,"The image has vivid sail colors, clear water ripples, and distinct people details.",Sailboats,27.160944562526534
gblur/img85.bmp,"The image shows a multi - lane highway with colorful wildflowers, green grass, and distant urban buildings under a partly cloudy sky.","The image has clear details of flowers, highway, and city buildings with vivid colors and natural lighting.",highway,52.8581343666631
gblur/img86.bmp,The image shows a gray and yellow vintage airplane with black - and - white wing stripes parked on green grass.,"The image has clear details, visible text, distinct color patterns, and a sharp view of the airplane.",Airplane,36.65132395323048
gblur/img87.bmp,"The image shows a busy highway, colorful wildflowers, and distant city buildings under a partly cloudy sky.","The image has clear details, vivid colors, and distinguishable city structures with a floral landscape and highway.",Highway,37.18805804002539
gblur/img88.bmp,"Five bright hats (yellow, orange, green, pink, blue) hang on a wall against a partly cloudy sky.","The image displays five colorful hats with visible shadows, set against a sky with wispy clouds.",hats,60.83318137615688
gblur/img89.bmp,A small white boat anchors near an old rusty dock in turquoise ocean water.,"The image shows a boat, a dock, and water with clear details, vivid turquoise hues, and visible rust.",Boat,31.005705953226386
