图像名,内容1,内容2,内容3,mos_quality
i15_17_5.bmp,A girl displays sun - themed face paint and a multicolored sweater.,"The image has distinct face paint details, vivid sweater colors, and clear facial features.",Girl,3.82222
i04_20_5.bmp,"The image depicts a woman with vibrant, distorted colors and a red, patterned hat.","The image has vivid colors, distorted features, and a red, textured pattern.",Portrait,2.41463
I24_01_1.bmp,"The house has a balcony, decorative murals, green shutters, and flower pots.","The image has clear details, vivid colors, and a distinct house facade.",House,5.88571
i22_14_5.bmp,"The large red barn stands beside a calm pond, with green trees and small red buildings around.","The image has clear pond reflections, vivid red and green colors, and distinct barn and tree details.",Barn,4.10256
i04_21_1.bmp,"A woman with blonde hair, blue eyes, red lipstick, a red hat, and a white necklace stands against a pink background.","The image has high clarity, vivid colors, and clear details.",Woman,5.14634
i01_09_3.bmp,"The building has a red door, red shutters, and a stone wall.","The image shows a building with distinct red door, red shutters, and visible stone details.",Building,4.42857
i07_11_3.bmp,A branch with pink and red flowers stands in front of a blue window shutter.,"The image has noticeable details, distinct colors, and clear elements.",Flowers,3.43182
i05_02_3.bmp,Motocross riders in helmets ride colorful dirt bikes.,"The image displays clear details of helmets, dirt bikes, and riders with vibrant colors.",Motocross,5.32500
i10_07_4.bmp,People sail colorful sailboats on wavy water.,"The image has vivid sail colors, clear boat details, and recognizable human figures.",Sailboats,4.00000
i02_08_3.bmp,The image depicts a red wooden door with an old metal latch and a white round knob.,"The image has clear details, vivid red color, and distinct textures of wood and metal.",door,4.54286
i19_14_4.bmp,"The image shows a white lighthouse, white houses, a white picket fence, a red lifebuoy, and a black device on a concrete base with grass and a cloudy sky.","The image has clear details, distinct white structures, a vivid red lifebuoy, and a visible black device with a grassy foreground and cloudy sky background.",lighthouse,4.92105
i23_05_4.bmp,Two colorful parrots stand against a blurred green background.,"The image has visible grain, vivid plumage colors, and distinguishable parrot details.",Parrots,4.31429
i12_05_4.bmp,"A man and a woman walk in shallow beach water, holding snorkeling gear, near a tree - covered shore.","The image has a grainy texture, muted colors, and clear details of two people with snorkeling gear in a beach scene.",Snorkeling,4.35135
i02_15_1.bmp,"The image shows a red wooden door with a metal latch, a white knob, and several colored squares.","The image has clear details of a red wooden door, a metal latch, a white knob, and distinct colored squares.",door,3.40000
i23_07_2.bmp,Two colorful parrots stand against a blurred green background.,"The image has vibrant colors, clear feather details, and a softly blurred green background.",Parrots,3.84848
i14_12_2.bmp,People in red life jackets paddle a yellow raft on choppy whitewater.,"The image has clear text, dynamic water, and people in red life jackets on a yellow raft.",Rafting,5.64706
i02_15_2.bmp,The image shows a red wooden door with a white doorknob and colorful square overlays.,"The image has a red wooden door, a white doorknob, metal hardware, and colorful square overlays with visible wood texture.",Door,3.62162
i03_19_2.bmp,"Brightly colored hats (yellow, orange, green, pink) with “Bahamas” text hang on a wooden wall against a clear blue sky.","The image shows brightly colored hats hanging on a wooden wall against a clear blue sky, with vivid colors and distinct shadows.",Hats,5.02564
i02_11_2.bmp,The image shows a red wooden door with a white knob and metal latch.,"The image has high clarity, vivid red color, and clear details of the door, knob, and latch.",door,4.80556
i24_10_1.bmp,"The house has colorful decorative murals, a balcony with flower boxes, and green window shutters.","The image has detailed decorative murals, vibrant colors, and clear architectural details.",House,5.88571
i05_19_1.bmp,Several motocross riders sit on colorful dirt bikes at a starting line.,"The image has clear details, vivid colors, and distinguishable motocross bikes and riders.",Motocross,5.17500
i25_11_3.bmp,The image displays a grid of diverse colorful patterned squares with vertical text labels.,"The image has distinct patterns, varied vibrant colors, legible text labels, and organized grid layout.",Patterns,5.36111
i21_20_3.bmp,"The image shows a white lighthouse, a red - roofed house, and a red - roofed building on a rocky shore by the sea under a blue sky with clouds.","The image has clear details, vivid colors, and a distinct coastal scene with a lighthouse, house, building, and ocean.",Lighthouse,5.69048
i08_09_1.bmp,The image shows several colorful houses with tiled roofs and varied window shutters.,"The image has clear details, vivid colors, and distinct architectural elements.",Houses,5.70968
i17_07_3.bmp,"The statue wears a golden wreath, has curly hair, and dons draped clothing.","The image has distinct colors, clear details of the statue, and textured backgrounds.",Statue,3.89744
i23_23_4.bmp,The image shows two colorful parrots against a blurred green background.,"The image has two colorful parrots, a blurred green background, and distinct parrot features.",Parrots,3.75758
i06_05_5.bmp,"A small, old sailboat floats on calm, greenish water near a tree - lined shore.","The image has a grainy texture, natural colors and clear details of the sailboat, water and shore.",sailboat,2.94595
i08_03_2.bmp,"The image shows several colorful, traditional European houses with sloped roofs and distinct window shutters.","The image has clear details, vivid colors, and visible architectural features.",Houses,4.29032
i09_15_1.bmp,Several sailboats with colorful sails float on calm water near a tree - lined shore.,"The image has visible sailboats, vividly colored sails, clear water and discernible shoreline details.",Sailboats,2.90909
i13_03_3.bmp,"A river flows over rocky ground, surrounded by green bushes, dense trees, and snow - capped mountains.","The image depicts a river over rocky ground, green bushes, dense trees, and snow - capped mountains with clear details and natural colors.",River,4.16667
i06_20_5.bmp,A small sailboat with a tall mast floats on calm green water near a shore with trees and a building.,"The image has clear details of the boat, water, and shore with trees.",Sailboat,3.97297
i12_19_3.bmp,"A man and a woman hold hands, walk in shallow beach water, and carry snorkeling gear.","The image shows a beach scene with two people, calm water, a sandy shore, and green trees, with snorkeling equipment visible.",Beach,5.29730
i12_22_3.bmp,A man and a woman walk in shallow ocean water while holding snorkeling gear.,"The image has a dotted texture, natural colors, and clear details of the couple, water, and beach scenery.",Beach,4.56757
i12_14_2.bmp,A man and a woman walk in shallow beach water while holding snorkeling equipment.,"The image has clear water, a sandy beach, and two people holding snorkeling gear with distinct details.",Beach,6.15789
i16_11_2.bmp,The image shows a calm body of water with a small island of green palm trees under a blue sky with white clouds.,"The image has a calm water surface, vivid green palm trees, and a sky with fluffy white clouds.",island,5.07500
i11_21_2.bmp,A small old sailboat floats in turquoise water near a rusty wooden dock.,"The image displays a boat with clear details, a rusty dock, and vivid turquoise water.",Boat,5.41667
i09_14_4.bmp,Sailboats with colorful sails race on a calm body of water.,"The image has clear details, vibrant colors, and visible sailboats on a calm water surface.",Sailboats,4.43750
