image,content1,content2,content3,mos_quality
sd1.5_lowcorr_082.jpg,A warrior wears silver armor and holds a red shield and a metal staff.,"The image shows clear lines, distinct colors and visible details.",Warrior,2.423784221
sd1.5_lowstep_086.jpg,A black-and-white drawing shows a character with a mechanical hand and reversed text speech bubbles.,"The image has clear lines, visible character details, and distinct reversed text.",Reversed,2.223207403
midjourney_lowstep_102.jpg,A large stag stands in a misty forest.,"The image has soft lighting, smooth textures and muted colors.",Stag,2.73141732
sd1.5_normal_217.jpg,The image displays a female cyborg with long hair and metallic body parts.,"The image has sharp details, smooth metallic textures, and soft gradient background colors.",Cyborg,3.682240656
xl2.2_normal_157.jpg,A white spaceship hovers over a snowy alien landscape.,"The image has clear details, vivid colors and distinct celestial bodies.",Spaceship,3.787887693
midjourney_normal_089.jpg,A fierce crocodile head emerges from a circular stone structure.,"The image displays clear textures, warm colors and sharp details.",Crocodile,3.657064334
AttnGAN_normal_297.jpg,The image shows a distorted figure with multiple overlapping faces.,"The image has overlapping features, muted tones, and blurred details.",distortion,1.023275848
DALLE2_normal_192.jpg,The image shows an ancient stone building surrounded by green gardens.,The image presents clear details of the building and vibrant greenery.,HistoricalMonument,3.108728168
sd1.5_normal_221.jpg,Two men in orange clothing embrace each other outdoors.,"The image has clear details, vibrant orange colors, and a natural outdoor background.",Embrace,3.110506733
sd1.5_lowcorr_252.jpg,A man peeks through pink flowers and green leaves.,"The image has soft foreground blur, visible pink flowers, and a clear man's face.",Peeking,2.448126137
glide_normal_077.jpg,The image shows a yellow cat-like creature with big eyes and moth wings.,"The image has bold black lines, bright yellow colors, and simple shapes.",catmoth,1.539115041
sd1.5_lowstep_022.jpg,A round panda toy holds an orange slice.,"The image has clear details, vivid colors, and distinct objects.",Panda,2.776694622
sd1.5_normal_208.jpg,The image shows blurry colorful shapes.,The image has blurry details and mixed colors.,blur,0.634718842
sd1.5_normal_051.jpg,The building features lush green plants on multiple levels.,"The image has bright light effects, vivid green hues and clear structural details.",Verticalgarden,3.279275256
AttnGAN_normal_247.jpg,The image shows a distorted human face with long hair and blurry features.,"The image has low clarity, distorted shapes, and blurry details.",Distortion.,1.077517831
sd1.5_highcorr_027.jpg,Breaking ocean waves create white foam on the water surface.,"The image displays clear wave patterns, soft gray hues, and distinct white foam.",Waves,3.375915916
DALLE2_normal_229.jpg,A surprised girl with short black hair puts her hands on her cheeks.,"The image has smooth lines, vivid colors, and distinct facial features.",Surprise,2.476222723
glide_normal_136.jpg,The image shows a dark red symbol with curved edges.,"The image has low brightness, dark red tones, and unclear details.",Symbol,0.283510549
glide_normal_036.jpg,The image shows a round dessert with red and black toppings.,"The image has low clarity, dim lighting and unclear details.",dessert,1.558020951
DALLE2_normal_250.jpg,The image displays two pieces of tiramisu with brown cocoa powder.,The image shows tiramisu pieces with visible layers of cream and cocoa powder.,Tiramisu,3.317504837
sd1.5_lowcorr_089.jpg,A large creature and a person stand near a stone arch.,"The image has detailed lines, clear outlines, and a monochrome style.",Creature.,2.974361596
midjourney_normal_007.jpg,A tabby cat yawns beside a vacuum nozzle.,The image shows a focused cat with distinct fur patterns and a blurred background.,Yawning,3.658567698
sd1.5_lowcorr_027.jpg,A large green wave crashes with white foam.,The image displays vibrant green hues and distinct white foam details.,Wave,2.161765422
midjourney_lowstep_150.jpg,A white-haired individual wears a simple robe and carries swords behind the back.,"The image displays soft lighting, blended colors, and clear character details.",warrior,2.971609163
glide_normal_221.jpg,A red t-shirt shows a white pattern.,"The image has bright colors, distinct design elements, and visible small details.",t-shirt,0.686725341
sd1.5_normal_077.jpg,An anthropomorphic cat wears armor and holds weapons.,"The image shows clear details, distinct colors, and detailed character design.",Warriorcat,2.560585504
midjourney_normal_031.jpg,A shiny black skull has Mickey Mouse ears and white patterns.,The image has clear details of the skull and distinct white patterns.,Skull,4.37231412
sd1.5_lowcorr_264.jpg,The image shows a framed painting of an elderly person.,The image has visible details of the painting and the wooden frame.,Painting,1.946610757
sd1.5_normal_161.jpg,A fluffy rabbit sits on green grass.,The image has clear details of the rabbit and natural background colors.,Rabbit.,3.136939761
sd1.5_highcorr_210.jpg,A cartoonish orange creature and a bald man interact under a starry sky.,"The image has clear outlines, vibrant colors, and distinct characters.",Encounter,2.641051786
sd1.5_normal_156.jpg,People sit around a table with food and drinks.,"The painting has rich colors, detailed figures, and visible textures.",Tavern,2.831741764
DALLE2_normal_049.jpg,A woman holds a red bottle with a cork.,"The image has vivid colors, clear details and high clarity.",Potion.,2.625914149
sd1.5_lowstep_130.jpg,A blonde woman with bright blue eyes shows a friendly smile.,"The image has clear facial details, vivid eye colors, and soft lighting.",Portrait,3.108253189
sd1.5_lowstep_064.jpg,People sit around a large board game table with various pieces.,"The image shows clear details of players and game components, bright colors, and distinct objects.",Boardgame,2.760431848
sd1.5_lowcorr_030.jpg,The image shows a signboard with white text and green accents.,"The image has clear text, bright colors and visible background details.",Signboard,2.39306082
sd1.5_lowstep_010.jpg,A woman with long brown hair looks at the camera.,"The image shows clear facial details, natural skin tones and a blurred background.",Woman,3.659493494
xl2.2_normal_168.jpg,A person stands on a rock in a lush mountain landscape with waterfalls and a river.,"The image has vivid colors, clear details, and smooth water reflections.",FantasyLandscape,4.165198541
sd1.5_normal_110.jpg,A woman with long brown hair wears a dark tank top against a colorful background.,"The image displays smooth lines, vibrant colors, and clear details.",Portrait,2.423784221
midjourney_normal_082.jpg,A green orc with pointed ears wears brown leather armor.,"The image has clear details of the orc’s face, textured armor, and vivid color tones.",Orc,3.449493362
DALLE2_normal_033.jpg,Four men pose together in a stylized image.,"The image has distinct subjects, clear details and a textured backdrop.",Band,2.742340814
DALLE2_normal_046.jpg,Two weathered boats rest on a rocky shore by a lake.,"The image has clear objects, natural colors and visible shore details.",Boats,2.917313663
sd1.5_normal_011.jpg,A muscular warrior wears ornate armor and stands with arms outstretched.,"The image has vivid colors, clear details and strong contrasts.",Warrior,2.203182133
midjourney_lowstep_170.jpg,Butterflies fly near yellow flowers.,The image shows blurry butterflies and flowers.,Butterflies,2.160207491
DALLE2_normal_270.jpg,The image shows a stylized sailboat with large sails.,"The image has high contrast, distinct lines, and visible details of the sailboat.",Sailboat,1.262923612
midjourney_lowstep_243.jpg,Small orange mushrooms grow on green moss.,"The image has soft focus, earthy tones and blurred details.",Mushrooms,1.337589887
sd1.5_highcorr_159.jpg,A crystal ball reflects a person standing on a path with green grass and trees.,"The image has vivid green grass, clear reflections in the crystal ball, and bright sky tones.",Crystalball,2.243369394
sd1.5_normal_136.jpg,A middle-aged man in a gray suit smiles warmly.,"The image has clear details of the man's attire, soft lighting, and plain background.",Businessman,3.537280489
sd1.5_highcorr_285.jpg,The image shows a blurry figure with dark and light parts on a pink background.,"The image has low sharpness, vague details, and soft colors.",Figure,0.378680654
sd1.5_lowstep_036.jpg,Two colorful cartoon characters stand beside a shopping cart in a supermarket.,"The image has clear figures, vivid colors, and visible store details.",Characters,2.703383915
midjourney_normal_128.jpg,A young woman wears elaborate traditional royal garments and ornate jewelry.,"The image displays clear details, rich colors, and distinct textures of the clothing and jewelry.",ImperialLady,3.872866537
midjourney_lowstep_275.jpg,A multicolored dog looks to the right.,"The image has soft focus, warm background tones, and distinct facial colors of the dog.",Dog,2.520123245
sd1.5_lowstep_011.jpg,"The image depicts a stylized figure with multiple arms, a yellow circular head, and orange hair.","The image has bold colors, distinct outlines, and clear stylized details.",Figure,1.977251303
sd1.5_highcorr_011.jpg,The image displays a person’s face above a glowing sun with a face.,"The image uses bold colors, sharp lines and distinct shapes.",Sun,2.742340814
DALLE2_normal_281.jpg,A fantasy character with styled hair and a blue earring stands against a vibrant natural backdrop.,"The image displays sharp details, vivid colors, and clear character features.",FantasyCharacter,3.576252467
sd1.5_lowstep_160.jpg,The image shows a room with golden-framed glass panels and warm lighting.,"The image has clear reflections, warm colors and distinct details.",Goldenroom,2.844740127
AttnGAN_normal_212.jpg,"The image shows a dark, indistinct scene.",The image has low brightness and vague details.,Dark,0.002134902
